lee 's achievement extends to his supple understanding of the role that brown played in american culture as an athlete , a movie star , and an image of black indomitability	0
but when evil marauders steal their mothers 180 s body in an attempt to trick their way into the island , the brothers join forces to deliver their dead mother to be buried with their father	1
rachael is called to travel home by ex boyfriend rafe , to a small bleak island in the north sea that she ran away from some 5 years ago to find her wayward mother	1
he 's got big plans and all the reckless passion he needs to follow them through	1
largely , this is a movie that also does it by the numbers	0
travels a fascinating arc from hope and euphoria to reality and disillusionment	0
the chateau belongs to rudd , whose portrait of a therapy dependent flakeball spouting french malapropisms is a nonstop hoot	0
it 's too self important and plodding to be funny , and too clipped and abbreviated to be an epic	0
the chaotic lead characters are not the sorts one will usually see in a disney film and that makes for a certain amount of unpredictability before it all returns to business as usual	0
it 's easy for a filmmaker to blow up the world but what shyamalan does is much riskier he tries to blow our minds	0
desperate , neurotic gloria goes on an emotional roller coaster ride when her boyfriend of three and a half weeks , kip sends her yellow roses	1
george ice man chambers \( rhames \) is a top ranked heavyweight boxer	1
is the albino stalking her or watching over her \?	1
told in five parts to represent each of the five senses , the sheltered 25 year old learns to understand his own senses and those around him	1
a somewhat crudely constructed but gripping , questing look at a person so racked with self loathing , he becomes an enemy to his own race	0
this is the story of nat banks , an 8th generation virginian gentleman farmer living in the past , who loses his family farm , greenwood , to a pair of land speculators from washington , d c	1
back when the earth was being overrun by glaciers , and animals were scurrying to save themselves from the upcoming ice age , a stupid sloth named sid , a woolly mammoth named manny , a saber toothed tiger named diego , and an acorn loving saber toothed squirrel named scrat are forced to become unlikely heroes	1
the crassness of this reactionary thriller is matched only by the ridiculousness of its premise	0
oops , she 's really done it this time that chirpy songbird britney spears has popped up with more mindless drivel	0
maggie finds that life can take many unexpected turns as she discovers mateo has risked a dangerous trip at sea and he has made it to miami	1
there are now two signs that m night shyamalan 's debut feature sucked up all he has to give to the mystic genres of cinema unbreakable and signs	0
what could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special effects excess	0
reeboir varies between a sweet smile and an angry bark , while said attempts to wear down possible pupils through repetition it has no affect on the kurds , but it wore me down	0
elsa keeps her head above water through several badly paid jobs and occasional criminal offences with her friends walter , laura and toni	1
a touching , small scale story of family responsibility and care in the community	0
it 's so badly made on every level that i'm actually having a hard time believing people were paid to make it	0
aliens appear at the un and invite earth to join the galactic federation , there is a catch though , earth has one year to send a team of it 's best fighters to represent the palnet in an unarmed combat tournament	1
elegant and eloquent meditation on death and that most elusive of passions , love	0
winslow had abandoned the experiments long ago , however ex patient caretaker , ernst \( michael zelnicker \) has developed a symbiotic , telepathic relationship with the rodents , and they thrive off of each other	1
sus problemas empiezan cuando bigardo , un presentador de televisi 243 n con problemas de audiencia , decide convertirlo en un 237 dolo de masas	1
international news media baron , rupert murdoch \( played by ben mendelsohn \) , then publisher of the adelaide news , became the driving force behind securing a re trial for stuart	1
your night horrors start to bleed into your day job	1
and the rule of this race is to kill the other contestants to win the race ! ! !	1
its audacious ambitions sabotaged by pomposity , steven soderbergh 's space opera emerges as a numbingly dull experience	0
or so he tells bobby \( alex feldman \) the eighteen year old male hustler smith employs for company	1
de oliveira creates an emotionally rich , poetically plump and visually fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli	0
the story is familiar from its many predecessors like them , it eventually culminates in the not exactly stunning insight that crime does n't pay	0
how would you feel if when you woke , the nightmare had just begun \?	1
rachel soon finds herself involved with the playground and on the killers hitlist	1
the story follows a year in the life of the hemples , a family that takes home schooling to an extreme and has for generations	1
it prevents her making physical contact with other people	1
it 's a lovely , eerie film that casts an odd , rapt spell	0
a stunning and informative nonfiction drama that looks at the arab israel conflict from the mouths of babes	0
rounding out the romantic possibilities is bobby , the bartender who flirts with beth	1
the large frame imax camera lends itself beautifully to filming the teeming life on the reefs , making this gorgeous film a must for everyone from junior scientists to grown up fish lovers	0
just an average comedic dateflick but not a waste of time	0
several former state and party functionaries interfere in the filmmaking in the hopes of manipulating katerina 's confessions for their own purposes	1
where this was lazy but enjoyable , a formula comedy redeemed by its stars , that is even lazier and far less enjoyable	0
rio danisworo \( marcellius siahaan \) is a rigid all about business young profesional	1
thurman plays a character known as the bride , a pregnant assassin who is shot by her boss , bill \( david carradine \) , on her wedding day , leaving herself and the wedding guests lying for dead	1
plays like a badly edited , 91 minute trailer \( and \) the director ca n't seem to get a coherent rhythm going in fact , it does n't even seem like she tried	0
the action is captured inside an eclectic , three story craftsman itself serving as a central character to the story	1
he forgets most things after only a few minutes	1
eventually , she aims to get children with francis and raise them far away from las vegas , at a place , apparently suggested by simon , called shangri la	1
this big screen caper has a good bark , far from being a bow wow	0
cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude it makes sense that he went back to school to check out the girls his film is a frat boy 's idea of a good time	0
in fact a blueprint a blueprint of her mother	1
in depression era chicago hitman michael sullivan is known to friends and enemies alike as the angel of death	1
the movie does n't generate a lot of energy it is dark , brooding and slow , and takes its central idea way too seriously	0
about a boy will warm your heart without making you feel guilty about it	0
shot as a behind the scenes look at how a fictional kung fu movie is made , the film is basically a movie about the making of a movie	1
overall , this is a juicy movie but certainly not a trashy one	0
like its title character , this nicholas nickleby finds itself in reduced circumstances and , also like its hero , it remains brightly optimistic , coming through in the end	0
secondhand lions follows the comedic adventures of an introverted boy \( osment \) left on the doorstep of a pair of reluctant , eccentric great uncles \( caine and duvall \) , whose exotic remembrances stir the boy 's spirit and re ignite the men 's lives	1
styled after vh1 's behind the music , this mockumentary profiles the rise and fall of an internet startup , called icevan com	1
13 conversations about one thing is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling	0
it 's basically an overlong episode of tales from the crypt	0
as before , the resistance was able to send another t 800 as a protector for john , and its still a question of which one will reach him first	1
the film captures intense footage of several art events as well as interviews with burning man organizers larry harvey \( also co founder \) , crimson rose and will roger who explain how , what started in 1986 as an impromptu summer solstice celebration , put on by a few friends at a beach in san francisco , has turned into a full blown exercise in city planning and management with a hefty price tag	1
little do they know that these pirates are cursed	1
ami , having dropped out of college with twelve credits left , works at a flower shop , biding her time till she can get eric to understand what she knows deep down what she wants to do be a mother	1
as carolyn 's perfect life falls apart , pumpkin teaches her that perfect is n't always perfect after all	1
if you 're willing to have fun with it , you wo n't feel cheated by the high infidelity of unfaithful	0
over 80 of the world 's greatest martial artists demonstrate techniques and discuss philosophy in this fascinating account of the martial arts phenomenon and its increasing global popularity	1
auto focus works as an unusual biopic and document of male swingers in the playboy era	0
inside the film 's conflict powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat affleck and jackson are good sparring partners	0
chicago glorifies murder , glamorizes sex death in other words it is just right for today 's unsunny times	0
oscar 's path to his true love is further crossed by diane , eve 's best friend who , one night while wearing eve 's borrowed perfumed scarf , offers him temporary comfort in an unconventional tryst	1
when valento lets his temper get the better of him , he needs a fall guy , and everyone 's favorite dupe rises to the top	1
dogville may regret it ever began to bare its teeth	1
strong filmmaking requires a clear sense of purpose , and in that oh so important category , the four feathers comes up short	0
however , when one of the lads accidentally shags a punter \( steven berkoff \) to death , they are forced to look for 'work' elsewhere	1
mitchell misses the bus and starts walking to school	1
he is a homeless street performer who brings shakespeare 's soliloquies to life each afternoon on various street corners around the city of denver	1
tian emphasizes the isolation of these characters by confining color to liyan 's backyard	0
a much better documentary more revealing , more emotional and more surprising than its pedestrian english title would have you believe	0
any film featuring young children threatened by a terrorist bomb can no longer pass as mere entertainment	0
oliveira trusts the intelligence of his audience in the life of the city he suggests the ongoing life of humanity , the context in which individual mortality must be contemplated	0
brosnan 's finest non bondish performance yet fails to overcome the film 's manipulative sentimentality and annoying stereotypes	0
in the pile of useless actioners from mtv schmucks who do n't know how to tell a story for more than four minutes	0
the girl he wanted to run away with and share the rest of his life	1
manages to deliver a fair bit of vampire fun	0
the jew \( shylock \) has a long memory of oppression , but revenge is not so sweet	1
the first mistake , i suspect , is casting shatner as a legendary professor and kunis as a brilliant college student where 's pauly shore as the rocket scientist \?	0
to help him complete his manuscript he hires stenographer emma	1
they , like many college under achievers , prefer to spend most of their time going to parties , playing video games , and attending the occasional class	1
together , they team up on an adventure that would take them to some very unexpected places and people	1
this film was shot during two trips that majid majidi took in western afghanistan in 2001 and 2002	1
over a fourteen year period they were the heartbeat on every hit from motown 's detroit era	1
they start dating and quickly fall in and out of love , the waitress returning to china	1
the ensuing road trip packs even more slapstick and locker room humor into an already bursting movie	1
because of his shame , bobby undergoes a type of 'splitting' where a decrepit , ghoulish version of him is separated from his healthy self	1
this is the sort of low grade dreck that usually goes straight to video with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes	0
the republic of vermont lasted from 1777 1791 when it became the 14th state	1
what we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance	0
waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality	0
panic room fits nicely within the trajectory of the elegant career arc fincher has already plotted	0
billy is now ready to play the ultimate showman !	1
this is a beautifully sensitive portrait of a unique school and , a very special teacher	0
despite the surface attractions conrad l hall 's cinematography will likely be nominated for an oscar next year there 's something impressive and yet lacking about everything	0
the drama is played out with such aching beauty and truth that it brings tears to your eyes	0
can be classified as one of those 'alternate reality' movies except that it would have worked so much better dealing in only one reality	0
it 's unfortunate that wallace , who wrote gibson 's braveheart as well as the recent pearl harbor , has such an irrepressible passion for sappy situations and dialogue	0
you may be captivated , as i was , by its moods , and by its subtly transformed star , and still wonder why paul thomas anderson ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear	0
shortly after the arrival of the rehab escapees , luck shoots and kills salo jr and his wife	1
a by the numbers patient doctor pic that covers all the usual ground	0
well , there is a boy named kyle who gets a warning from his friend caitlin to not peek	1
watching the so called powerful falling on their own petards is a venal pleasure , yet it also serves as a life lesson	1
a set of grisly murders brings fbi agent will graham \( norton \) out of retirement and puts him in search of an atrocious killer \( fiennes \) who 's driven by the image of a painting	1
they are soon off going from one strange adventure to another	1
things really heat up when sparks sizzle between her and her new colleague at work , tiago , an irresistible , compulsive womanizer	1
set against the bright lights of manhattan , a tale which takes a comic , urbane look at the modern male ego at war in the singles scene trenches	1
a diverse and astonishingly articulate cast of palestinian and israeli children	0
this is the true story of molly craig , a young black australian girl who leads her younger sister and cousin in an escape from an official government camp , set up as part of an official government policy to train them as domestic workers and integrate them into white society	1
stephen stalls his interrogators with stories of his affair with toni , while she risks her freedom by seducing an employee in the d a 's	1
reynolds takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch	0
though everything might be literate and smart , it never took off and always seemed static	0
years after escaping to the wastelands outside the city , claire , one of the few people left who is not an addict , returns looking for the one man who still matters to her	1
even if you 've seen stomp \( the stage show \) , you still have to see this !	0
some will fall in love , one will change his life , another will be out for whatever and whomever she can get	1
everything goes wrong when they try to rob a bank , though they meet mille , who puts them onto a new trail , and peter and martin also make a contribution	1
move over bond this girl deserves a sequel	0
los angeles' little tokyo 's foremost studio photographer , miyatake smuggled a lens and film holder into the u s wwii camp he was incarcerated in and captured life behind barbed wire with a makeshift camera made of scrap wood	1
if you have an uneasy tummy , this movie is not for you !	1
while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human scale characters that suck the audience in	0
here she encounters the menacing dennis betts \( clive russell \) and in an attempt to flee from him , she 237 s forced to hide in a car belonging to daniel stone \( douglas henshall \) , a hospital porter	1
after making an incredible career in the international narcotics world during 1984 1992 , bettien was arrested at piazza navona in rome as one of the targets of the international police operation green ice	1
what they soon realize , though , is they are not alone in hypertime	1
he is again shocked to see the wife , she is deeksha	1
a feel good picture in the best sense of the term	0
a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades	0
sometimes being honest and truthful is all you need sometimes	1
decent but dull dek loves shirley , so much so that he humiliates her by proposing without warning on national television	1
for oscar , diane is somewhat of a distraction , as his continued pursuit of eve leads to an unexpected resolution	1
vincent gallo is right at home in this french shocker playing his usual bad boy weirdo role	0
at the same time , mickey steals money from an apartment to help himself and carlos to fulfill their ambitions with tragic consequences	1
it looks good , but it is essentially empty	0
we live in world of sorrow and pain but all it takes is one person unafraid to make a difference	1
it is the height of the festive holiday season and merry shoppers have begun their yearly pilgrimages to their local malls	1
down and out in l a 's valley , two longtime married , politically correct pornographers played by annette o'toole and lyn vaus are forced to confront the changes in their new age values and marriage when they discover in their archives extremely salacious old footage of tv 's currently 1 sitcom star	1
upon arriving in los reyes , the ambitious father amaro meets amelia , a beautiful 16 year old girl whose religious devotion soon becomes helplessly entangles in a growing attraction to the new priest	1
mo is beautiful but bald , mei has excessive body hair \( that somehow resulted from a sexual assault \) , hung has a large red birthmark on her face , and pao has abnormally small eyes	1
not exaggerated enough to be a parody of gross out flicks , college flicks , or even flicks in general it merely indulges in the worst elements of all of them	0
are they illusions , visions from the past , ghosts or is it reality \?	1
it 's enough to watch huppert scheming , with her small , intelligent eyes as steady as any noir villain , and to enjoy the perfectly pitched web of tension that chabrol spins	0
not for everyone , but for those with whom it will connect , it 's a nice departure from standard moviegoing fare	0
it 's a terrible movie in every regard , and utterly painful to watch	0
any film that does n't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss	0
along the way , the two meet a male fugitive and bond with each other	1
gets under the skin of a man who has just lost his wife	0
each story is built on a potentially interesting idea , but the first two are ruined by amateurish writing and acting , while the third feels limited by its short running time	0
on her deathbed , candice klein accidentally asks the question , what did i ever do to deserve this \?	1
in the end , white oleander is n't an adaptation of a novel it 's a flashy , star splashed reduction	0
the two are catapulted into the chase of their lifetimes in pursuit of the kidnapped professor and the lost temple	1
a corrupt cop is more interested in the money on the criminals he catches than justice a young woman discovers she 's pregnant , and her boyfriend is unfeeling and a young man calls a prostitute it 's the first time for both , and neither can go through with it	1
straight up helicopters in action will take audiences on a series of aerial adventures	1
the most excruciating 86 minutes one might sit through this summer that do not involve a dentist drill	0
hoffman 's unfettered performance beautifully captures wilson 's sad , manic quality	0
a small gem of a movie that defies classification and is as thought provoking as it is funny , scary and sad	0
what starts off as a potentially incredibly twisting mystery becomes simply a monster chase film	0
ren e zellweger , catherine zeta jones , richard gere , queen latifah and even sad faced ol' john c reilly will have you singin' and dancin' in the aisles	0
set in the summer of 1942 during wwii , the film traces the trajectory of simple people thrown into extraordinary lives , revealing the heart warming flame of hope and humanity that endures , even in times of war and dispair	1
essentially , the film is weak on detail and strong on personality	0
the result is good gossip , entertainingly delivered , yet with a distinctly musty odour , its expiry date long gone	0
through the guidance of his doctor , he confronts his painful past and begins a quest to find the family he never knew	1
delia , greta , and paula rank as three of the most multilayered and sympathetic female characters of the year as each of them searches for their place in the world , miller digs into their very minds to find an unblinking , flawed humanity	0
director chris eyre is going through the paces again with his usual high melodramatic style of filmmaking	0
kay has since returned to the comforts of civilian life while jay continues to work for the men in black , the highly funded yet unofficial government agency that regulates all things alien on earth	1
the film is based on the story of a drug lord barrillo , who pretends to overthrow the mexican president	1
an original little film about one young woman 's education	0
an affable but undernourished romantic comedy that fails to match the freshness of the actress producer and writer 's previous collaboration , miss congeniality	0
the corpse count ultimately overrides what little we learn along the way about vicarious redemption	0
when an older woman , mutt , an eccentric hustler with a heart , and her dog fort pass by , janey s solitude is forever changed	1
however , stacy finds that when someone is out to get you , the outside world is even more dangerous	1
after his friend , a hot young artist , is killed , a resourceful american man living in london covers up the crime and tries to keep the friend 's name alive in order to exploit his legacy and reap millions in the process	1
against the background of an australian desert landscape , so much space and so few people , sandy , a geologist , and hiromitsu , a japanese businessman , play out a story of human inconsequence in the face of the blistering universe	1
a mostly boring affair with a confusing sudden finale that 's likely to irk viewers	0
they plan it the way laurel and hardy might plan a bank robbery , or perhaps the marx brothers	1
he supports her completely , particularly as she begins to paint again	1
herzog , a man of detail became enraptured with his subject and was unable to use his editing shears	0
and it seems that the only thing that he ca n't do , is alter a person 's free will , so if he wants her back , he has to do it the hard way	1
built in 1926 , the mansion resides on an indian burial ground and was the site of countless hangings at the hands of north georgia law enforcement , the kkk , and anyone else col samuel tate wanted out of the way	1
the assasins force walter to drive their escape car	1
the daughter is trying to get to know her unwilling mother	1
unlike conventional movies , kill bill is told in chapter format making the narrative flow more like a book than a film	1
when carolyn 's assigned to coach pumpkin she 's terrified at first , but soon sees in him something she 's never seen before a gentle humanity and honest clarity that touches her soul	1
we also catch a glimpse of the band 's ideas about performance from the blend of footage from concerts , television , music videos , and other media	1
k 19 will not go down in the annals of cinema as one of the great submarine stories , but it is an engaging and exciting narrative of man confronting the demons of his own fear and paranoia	0
a light hearted french film about the spiritual quest of a fashion model seeking peace of mind while in a love affair with a veterinarian who is a non practicing jew	0
then a young colorado woman \( beth ulrich \) moves across the hall and things look up , until he learns that she has a total backwoods quality that he does n't know how to handle	1
years later , at the inauguration of the 'paradise casino' , patricia announces to a stunned crowd and a flabbergasted katherine that she immediately retires from showbusiness	1
the documentary will combine an interview with mr mcnamara discussing some of the tragedies and glories of the 20th century , archival footage , documents , and an original score by philip glass	1
it gets bogged down by hit and miss topical humour before getting to the truly good stuff	0
only a man so afraid of his world is capable of building a device to change it	1
too loud , too long and too frantic by half , die another day suggests that the bond franchise has run into a creative wall that 007 cannot fly over , tunnel under or barrel through	0
a shrewd and splendidly volatile b movie structured around a highly original gambit of suspense	0
drumline ably captures the complicated relationships in a marching band	0
the story may not be new , but australian director john polson , making his american feature debut , jazzes it up adroitly	0
the submarine 's crew , led by the unyielding captain alexi vostrikov , races against time to prevent a chernobyl like nuclear disaster which threatens not only the lives of his crew , but has the potential to ignite a world war between the super powers	1
it 's like going to a house party and watching the host defend himself against a frothing ex girlfriend you do n't want to call the cops you want to call domino 's	0
the five protagonists of my film are women who have not been able to organize the large stones in their lives	1
colorful , energetic and sweetly whimsical the rare sequel that 's better than its predecessor	0
the internment of 120 , 000 innocent people was a dark moment in the history of this country	1
a plethora of engaging diatribes on the meaning of 'home , ' delivered in grand passion by the members of the various households	0
it 's everything you do n't go to the movies for	0
just is n't as weird as it ought to be	0
elmo touts his drug as being 51 times stronger than coke if you 're looking for a tale of brits behaving badly , watch snatch again it 's 51 times better than this	0
upon one of his famous , hand made tortillas appears the face of jesus christ	1
the charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids	0
vince runs into julie , an old friend of the family , who teaches art at the local elementary school	1
a film at once depressing and uplifting depressing in terms of the sad , often horrifying subjects of nachtwey 's photographs but uplifting in terms of his commitment and integrity	0
the only thing that can help him is a very expensive operation , an operation their family can in no way afford	1
watching haneke 's film is , aptly enough , a challenge and a punishment but watching huppert , a great actress tearing into a landmark role , is riveting	0
while hollywood ending has its share of belly laughs \( including a knockout of a closing line \) , the movie winds up feeling like a great missed opportunity	0
well , jason 's gone to manhattan and hell , i guess a space station in the year 2455 can be crossed off the list of ideas for the inevitable future sequels \( hey , do n't shoot the messenger \)	0
weird , vulgar comedy that 's definitely an acquired taste	0
on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight ahead approach to creepiness	0
when his father decides that it 's time for tough love , he does n't pay his tuition	1
the pied piper production penned by christian otjen concerns a 36 year old man \( brian wimmer \) who returns to his hometown to confront the harsh reality of his father 's supposed suicide	1
the title trapped turns out to be a pretty fair description of how you feel while you 're watching this ultra manipulative thriller	0
it was filmed above and below water over a two year period	1
we do get the distinct impression that this franchise is drawing to a close	0
based on an attraction at disneyland , the country bear jamboree , the country bears \( 2002 \) is one in a long line of live action disney family films	1
the director , mark pellington , does a terrific job conjuring up a sinister , menacing atmosphere though unfortunately all the story gives us is flashing red lights , a rattling noise , and a bump on the head	0
bears is bad not 'terrible filmmaking' bad , but more like , 'i once had a nightmare like this , and it 's now coming true' bad	0
to forever is a haunting story full of suspense , tears and laughter	1
in jail she finally meets tabloid darling velma kelly , currently receiving huge media attention for the double murder she committed earlier in the tale	1
a moving portrait of a man who has lost his place in the world	0
the main characters are dr kanna \( sharad kapoor \) , his fianc 233 e rupi \( ms nandita das \) , rajayya \( makrand deshpande \) as naxalite commander , inspector despande \( sayaji shinde \) , ghisu \( vijay raj \) and dattu \( rajpal yadav \)	1
nair does n't use monsoon wedding to lament the loss of culture instead , she sees it as a chance to revitalize what is and always has been remarkable about clung to traditions	0
cho 's fans are sure to be entertained it 's only fair in the interest of full disclosure to say that on the basis of this film alone i'm not one of them	0
while the frequent allusions to gurus and doshas will strike some westerners as verging on mumbo jumbo broad streaks of common sense emerge with unimpeachable clarity	0
sensitive ensemble performances and good period reconstruction add up to a moving tragedy with some buoyant human moments	0
isabel and clara are growing up in a time of terror	1
moments of compassion and kindness circulate within a mounting concern for individual survival	1
hey arnold ! the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ai n't pretty	0
all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit	0
tykwer 's surface flash is n't just a poor fit with kieslowski 's lyrical pessimism it completely contradicts everything kieslowski 's work aspired to , including the condition of art	0
bollywood hollywood is a happy , carefree trifle of a movie that is easy to savour because it is so undemanding yet so rewarding	0
a minor film with major pleasures from portuguese master manoel de oliviera	0
geordie \( thom fitzgerald \) , a visiting canadian pornographer , bogdan \( mihai calota \) , a reluctant city dog catcher , and nathalie \( alberta watson \) , a lonely diplomat 's wife each risks losing everything as they become embroiled in the struggles of bucharest 's abandoned children , gypsies , dogs and beggars	1
now he 's back in the park where he used to meet her	1
in the first trip in november 2001 , majidi visited the refugee camp of makaki in a taliban controlled area and mile 46 , another small camp situated in a northern alliance held area	1
with the help of his two brothers 193 kos , a successful manager and sex maniac , and andr 225 s , a poet and complete loser , he tries to make a good impression on the american and persuade him to finance the film project	1
a boy 's introduction to acts of abuse , killing and suicide all take place inside an abandoned playground	1
they live in a poor village in the soviet union , fantisizing about a better life	1
a dream cast of solid female talent who build a seamless ensemble there is n't a weak or careless performance amongst them	0
he meets up with the country bears , a long since broken up band , a parody of bands like the eagles	1
disregarding the fbi 's warning , rachel probes into her sisters disappearance	1
you may think you have figured out the con and the players in this debut film by argentine director fabian bielinsky , but while you were thinking someone made off with your wallet	0
amid a towering forest of shimmering crystals , they begin to explore this ancient marvel	1
the pitch must have read like a discarded house beautiful spread	0
on top of a foundering performance , madonna 's denied her own athleticism by lighting that emphasizes every line and sag	0
hard as this may be to believe , here on earth , a surprisingly similar teen drama , was a better film	0
jack must then put his life in the hands of a series of characters that he just cannot seem to trust for good reason , they lead him to a fate that jack could never have suspected a tongue in check send up of a classic urban myth	1
even if the naipaul original remains the real masterpiece , the movie possesses its own languorous charm	0
welcome to peoplemovin com , a leader in america 's transient workforce , more commonly known as temporary employment	1
jolie gives it that extra little something that makes it worth checking out at theaters , especially if you 're in the mood for something more comfortable than challenging	0
if the count of monte cristo does n't transform caviezel into a movie star , then the game is even more rigged than it was two centuries ago	0
jolie 's performance vanishes somewhere between her hair and her lips	0
after one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here , it 's a matter of finding entertainment in the experiences of zishe and the fiery presence of hanussen	0
as the sexual revolution blossomed , and porn sub culture flourished john was the man	1
a passable romantic comedy , in need of another couple of passes through the word processor	0
without the dark spookiness of crystal lake camp , the horror concept completely loses its creepy menace	0
just too silly and sophomoric to ensnare its target audience	0
the threat implied in the title pok mon 4ever is terrifying like locusts in a horde these things will keep coming	0
when danny 's beloved grandfather dies , does his greed overcome his love \?	1
but will 's hope of a continued bachelorhood is interrupted when he meets 12 year old marcus , in many ways his complete opposite	1
first and foremost the reason to go see blue crush is the phenomenal , water born cinematography by david hennings	0
semi improvised on the streets of liverpool , dan reed 's drama brings the true face of britain 's underworld to light	1
in 1870 's the u s marshall mike s blueberry tries to stop wally blount , the man who killed his girlfriend from getting to a stockpile of gold hidden in indian territory	1
novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non actors and a gritty , no budget approach	0
terry , a spoilt brat is just too lazy a student	1
not just any dress , this is a 1930s parisian ball gown , and the two women 's respective desires for it are played out to a comical through bitter end	1
woody allen 's latest is an ambling , broad comedy about all there is to love and hate about the movie biz	0
on new year 's eve , 1969 , a flamboyant ragtag troupe of genderbending hippies took the stage of san francisco 's palace theater and the cockettes were born	1
viewers will need all the luck they can muster just figuring out who 's who in this pretentious mess	0
some motion pictures portray ultimate passion others create ultimate thrills men in black ii achieves ultimate insignificance it 's the sci fi comedy spectacle as whiffle ball epic	0
'brass tacks' is a 35mm feature length , narrative drama	1
the news of the assault causes a public outcry against the mutants , including renewed support for the mutant registration act , and william stryker , a military leader rumored to have experimented on mutants \( possibly including wolverine \) , is among the most vocal supporters of the legislation	1
following in the reality based tv trend , tv producer chase renzi played by renee russo , wants mitch to star in her new show about the day to day activities of a real cop \( think cops \)	1
borstal boy represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy	0
if jaglom 's latest effort is not the director at his most sparkling , some of its repartee is still worth hearing	0
this documentary by stacy peralta makes a convincing case on behalf of skateboarding , of all things , as a catalyst for this change , and for some delinquent youths in a derelict los angeles neighborhood as its agents	0
less worrying about covering all the drama in frida 's life and more time spent exploring her process of turning pain into art would have made this a superior movie	0
at first this encounter with his past is pleasant until julie 's ex boyfriend ben shows up	1
visits spy movie territory like a novel you ca n't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last	0
manages to fall closer in quality to silence than to the abysmal hannibal	0
a love triangle about young people trying to communicate in world where communication is about to change forever	1
the widow falls for the brit , who pretends to be in the fishing business but is actually a professional gambler	1
in a small southern american town , paul , who is known for having sexual relations with every girl in town , falls in love with his best friend 's younger sister who is a virgin	1
young is a tribute to the nobility of those men under fire , their common acts of uncommon valor , and their loyalty to and love for one another	1
the movie suffers from two fatal ailments a dearth of vitality and a story that 's shapeless and uninflected	0
edgar gets wind inez is up to something and blows his cool , beating her and making her a prisoner in their own home	1
the girls plan to take on the dons instead of buckling under their threats	1
liman , of swingers and go , makes his big budget action film debut something of a clunker as he delivers a long , low heat chase , interrupted by a middling car chase	0
realizing they are facing a tough adversary , lynn and sue become fascinated with hong as well	1
chao was chen kaige 's assistant for years in china he has not learnt that storytelling is what the movies are about	0
the plan slowly unravels when sarah and her lover suspect that her husband has found out	1
sitting in front of a computer , drinking excessive amounts of coffee and smoking cigarettes are the different tasks that keep dana awake and ready for the next message	1
this is a labor of love , and while it may not be slick , it is an endearing look at one man 's selflessness and one team 's determination	0
no dogs is a cool metaphor with a twist	1
in a world ravaged by disease , disasters and hatred a worldwide plan which dates back more than 2000 years has been implemented to show people that there 's more to life and living then just waste	1
but as each retreats into their private worlds of fantasy , a much more lively story unfolds a story of confrontations that should have happened , of secrets that need to be revealed	1
based on real events then fictionalized the film is set in los angeles circa 1977 and chronicles the rise of two fast talking hustlers charlie rainone and jack brenner from the streets of south philly to the executive towers of the music business	1
the characters seem one dimensional , and the film is superficial and will probably be of interest primarily to its target audience	0
if you value your time and money , find an escape clause and avoid seeing this trite , predictable rehash	0
to honestly address the flaws inherent in how medical aid is made available to american workers , a more balanced or fair portrayal of both sides will be needed	0
soon , disease spread , robbing people 's abilities to speak the endless rain killing all other forms of communication with its acidic torrent	1
it offers little beyond the momentary joys of pretty and weightless intellectual entertainment	0
her lover , a psychiatrist twice her age , becomes twisted in sarah 's sordid plot to kill her husband for his large inheritance	1
his strengths are fish frying and stamp collecting , and he thinks magnum 45s are a type of ice cream	1
one thursday evening , their disagreements reach a fever pitch anna is incensed that her mother does n't support her musical aspirations and tess , a widow about to remarry , ca n't see why anna wo n't give her fiance \( mark harmon \) a break	1
good performances and a realistic , non exploitive approach make paid in full worth seeing	0
fearing that bobby is drifting away from him , nicholas takes a chance and kisses him	1
